Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/competitions/:id/matchdays,2495,0,7,16.123451669651452,2.691296991542913,936.7218859988498,2280.0,28.00002477644244,0.0,7,9,12,14,35,68,110,140,710,940,940
GET,/api/competitions/:id/standings,9951,0,4,11.48984821264677,1.3828929950250313,1026.373805012554,983.0,111.67464791598346,0.0,4,5,6,8,22,54,92,110,920,1000,1000
GET,/api/home,12661,0,4,11.602403179482515,1.4716709993081167,1135.0224259949755,960.0,142.08750047877265,0.0,4,5,6,8,22,53,89,110,1100,1100,1100
GET,/api/players/catalog,9910,0,4,11.511050129309472,1.5927330096019432,1045.1699029945303,3732.120787083754,111.21452726835454,0.0,4,6,7,8,24,55,89,100,860,1000,1000
GET,/api/players/facets,5066,0,4,10.838709362298056,1.267851999728009,922.2030480013927,164.0,56.8529561192214,0.0,4,5,6,8,23,53,88,100,180,920,920
,Aggregated,40083,0,4,11.73676936721591,1.267851999728009,1135.0224259949755,1632.6406207120226,449.8296565587745,0.0,4,6,7,8,24,56,91,110,890,1100,1100
